id,review_id,content,rating,date,user_name,thumbs_up,reply_content,source,app_version,bank_id,sentiment,cleaned_text,id_bank,name,code,sentiment_score,theme_user_interface,theme_performance
198,5d1097c8-8574-4891-91b9-4dc246c5d8b8,my bank,5,2025-10-05 15:13:11,Shimelis Tsegaye,0,,Google Play,5.2.1,1,neutral,my bank,1,Commercial Bank of Ethiopia,CBE,0.0,False,
199,b39843d1-bef0-409a-81c6-e4635e0dec16,Data,5,2025-10-04 20:37:13,Riidaa Shamsuu,0,,Google Play,5.2.1,1,neutral,data,1,Commercial Bank of Ethiopia,CBE,0.0,False,
200,aea499ca-d250-4cec-89d0-2b04c8caf16c,"lately I am facing a problem with the app ,and the problem is when log in and inter my pin it doesn't work at all and says 'can't sync' why does it say that I was working fine a few day ago and also it says when I enter my pin 'change your pin to 6 digit pin and it doesn't allow me to change it please solve what is the problem with the app ?",2,2025-10-04 19:25:23,Abdihakim Mahammed,4,,Google Play,5.2.1,1,neutral,lately i am facing a problem with the app and the problem is when log in and inter my pin it doesnt work at all and says cant sync why does it say that i was working fine a few day ago and also it says when i enter my pin change your pin to digit pin and it doesnt allow me to change it please solve what is the problem with the app,1,Commercial Bank of Ethiopia,CBE,-0.027777777777777773,True,
201,92f289e4-34e6-432d-af95-5094ca79799a,excellent app with lots of features,5,2025-10-04 16:15:43,Kabano Dabaro,0,,Google Play,,1,positive,excellent app with lots of features,1,Commercial Bank of Ethiopia,CBE,1.0,True,
202,d21d1d72-70bd-4f8b-be5d-ed2802815f2a,very good ?? mobile banking,5,2025-10-04 15:11:54,Hussein Willo,0,,Google Play,5.2.1,1,positive,very good mobile banking,1,Commercial Bank of Ethiopia,CBE,0.9099999999999999,False,
203,db3411b1-5150-4609-9b90-d0ebdecc0754,so special,5,2025-10-04 06:38:47,alazar ewnetu,0,,Google Play,5.2.1,1,positive,so special,1,Commercial Bank of Ethiopia,CBE,0.35714285714285715,False,
204,4acc368f-b10c-454c-973f-dec76d6237d8,wiiy ewdihiliw esimirt niho yitnehew metgeyot ???????????,1,2025-10-03 21:11:53,Abdi Kedir,0,,Google Play,5.1.0,1,neutral,wiiy ewdihiliw esimirt niho yitnehew metgeyot,1,Commercial Bank of Ethiopia,CBE,0.0,False,
205,5c8506d5-0941-4743-b14b-216ab75fadb7,woow cbe,5,2025-10-03 20:54:19,Mohammed Arebu,0,,Google Play,5.2.1,1,neutral,woow cbe,1,Commercial Bank of Ethiopia,CBE,0.0,False,
206,58cb1472-7503-4b54-8a9a-bb272a6d9998,cbe the best bank app,4,2025-10-03 17:24:32,Muse Printingshop,0,,Google Play,5.2.1,1,positive,cbe the best bank app,1,Commercial Bank of Ethiopia,CBE,1.0,True,
207,6a9f2e06-2391-4846-a1bb-0605b2cd4242,This App CBE bank it's Simple and Smart I Like it.,5,2025-10-03 15:29:20,nesredin abdie,0,,Google Play,,1,positive,this app cbe bank its simple and smart i like it,1,Commercial Bank of Ethiopia,CBE,0.10714285714285714,True,
208,5ba4cabb-ec35-4aec-b02e-a54007f2d789,Rijalufaris,5,2025-10-02 23:36:22,Rijalu Faris,0,,Google Play,5.2.1,1,neutral,rijalufaris,1,Commercial Bank of Ethiopia,CBE,0.0,False,
209,72fac2da-7732-40ae-948b-708abf47cc0d,its Best app But i hate the Repeatedly update request,5,2025-10-02 21:21:49,Ridwan Hayelom,0,,Google Play,5.2.1,1,neutral,its best app but i hate the repeatedly update request,1,Commercial Bank of Ethiopia,CBE,0.09999999999999998,True,
210,6eec0d43-60e8-47c1-8532-003d6c53c81b,good app,5,2025-10-02 14:30:47,Wegderes Kasahun,0,,Google Play,5.2.1,1,positive,good app,1,Commercial Bank of Ethiopia,CBE,0.7,True,
211,c6e45006-f1be-4791-a6bc-5cb5f3a5480e,imoo,3,2025-10-02 14:24:51,Taju Abe kawo,0,,Google Play,5.2.1,1,neutral,imoo,1,Commercial Bank of Ethiopia,CBE,0.0,False,
212,05480cec-2025-459d-b778-dffc965c770d,"it was good since it become a robber the vat ,tax,service charge,unbelievable charge to send to other bank, monthly charge,etc i hope one international bank comes and we all leave this bank. enough is enough",1,2025-10-02 11:28:14,???? ??? Pastor Dawit,0,,Google Play,,1,positive,it was good since it become a robber the vat taxservice chargeunbelievable charge to send to other bank monthly chargeetc i hope one international bank comes and we all leave this bank enough is enough,1,Commercial Bank of Ethiopia,CBE,0.11499999999999999,False,
213,65f32267-1792-445a-9d83-988683a246bb,screen shoot always not allowed why?,5,2025-10-02 08:32:44,Hanna Lulu,0,,Google Play,5.2.1,1,neutral,screen shoot always not allowed why,1,Commercial Bank of Ethiopia,CBE,0.0,False,
214,679d53bb-4eb0-4cb1-836f-46db6b0fd30f,enkorabetalen,5,2025-10-01 14:41:30,Dawit Tsegaye,1,,Google Play,5.2.1,1,neutral,enkorabetalen,1,Commercial Bank of Ethiopia,CBE,0.0,False,
215,d77c9668-4802-4947-a68a-6b76e2424a5e,good,5,2025-10-01 14:16:04,Hasna Abdo,0,,Google Play,5.2.1,1,positive,good,1,Commercial Bank of Ethiopia,CBE,0.7,False,
216,91563646-8ab1-4920-8710-b7fbf54647a2,Gamada mahamadi,1,2025-10-01 00:08:05,Gemeda Mamad,0,,Google Play,5.0.9,1,neutral,gamada mahamadi,1,Commercial Bank of Ethiopia,CBE,0.0,False,
217,f9fc527c-a906-4f3a-bc73-5788be785d7b,it is very good banking web but its network is sometimes busy i hope they willfix the problem,4,2025-09-30 19:49:55,Amare Tiruye,0,,Google Play,,1,positive,it is very good banking web but its network is sometimes busy i hope they willfix the problem,1,Commercial Bank of Ethiopia,CBE,0.505,False,
218,5aa4d37f-f987-497b-8890-3acd8d98fc42,verfcasencod,5,2025-09-30 09:02:19,Abdelakim enderis,1,,Google Play,5.2.1,1,neutral,verfcasencod,1,Commercial Bank of Ethiopia,CBE,0.0,False,
219,8239c27e-53e8-46bb-a66d-3f96f842dd91,you can't get your own transaction history,1,2025-09-29 07:28:47,Elias Tsegaye,0,,Google Play,5.2.1,1,positive,you cant get your own transaction history,1,Commercial Bank of Ethiopia,CBE,0.6,False,
220,ea1f5c47-8fd1-466e-a734-339f38552c7c,sintu,5,2025-09-29 03:17:40,Sintaayyoo Disaasaa,1,,Google Play,5.2.1,1,neutral,sintu,1,Commercial Bank of Ethiopia,CBE,0.0,False,
221,0731dc17-2dc7-49fb-ac89-a2dd6c33f8c3,BEST,5,2025-09-28 12:30:42,Werashe Tedla,1,,Google Play,5.2.1,1,positive,best,1,Commercial Bank of Ethiopia,CBE,1.0,False,
222,27ea5e57-7906-4701-b116-c1a8ff13febc,Bank of Ethiopia,5,2025-09-28 11:39:05,Abdooo Hnagaasuu,1,,Google Play,5.2.1,1,neutral,bank of ethiopia,1,Commercial Bank of Ethiopia,CBE,0.0,False,
223,9d643178-b404-4c08-8d2c-f91e2e87f432,"All most Good, but need improvement",5,2025-09-27 23:24:15,Muluneh Gonfa,1,,Google Play,5.2.1,1,positive,all most good but need improvement,1,Commercial Bank of Ethiopia,CBE,0.6,False,
224,af0a4d1d-b254-4967-b163-aa40f6b51b6d,"Great application for me,So I would like to rate with Solid 5 star.That It works well overall. So hello everyone enjoy the apps",5,2025-09-27 15:50:50,Samuel Asfawu Marga,8,,Google Play,5.1.0,1,positive,great application for meso i would like to rate with solid starthat it works well overall so hello everyone enjoy the apps,1,Commercial Bank of Ethiopia,CBE,0.30000000000000004,True,
225,e353e42a-0ba2-423f-9f9a-4ba34cded129,poor app all of you guys delete CBE and download BOA,1,2025-09-27 08:57:58,Nahom Assefa,1,,Google Play,5.2.1,1,negative,poor app all of you guys delete cbe and download boa,1,Commercial Bank of Ethiopia,CBE,-0.4,True,
226,cf3fb51e-53d0-46d9-baf2-20e03d419812,niceapp,5,2025-09-27 06:23:26,Zeyd Khan,0,,Google Play,5.2.1,1,neutral,niceapp,1,Commercial Bank of Ethiopia,CBE,0.0,True,
227,850e5fff-c620-45ca-bdb0-23f931714542,good,5,2025-09-26 20:08:50,Mohammed Saydi,1,,Google Play,5.2.1,1,positive,good,1,Commercial Bank of Ethiopia,CBE,0.7,False,
228,e808d9ae-aa8f-4657-ab6e-1771c331c10c,good,5,2025-09-25 22:12:30,ROBA KEYIS,0,,Google Play,5.2.1,1,positive,good,1,Commercial Bank of Ethiopia,CBE,0.7,False,
229,dc02a903-4af0-41a4-8644-bb6fbe3d7e63,good,5,2025-09-25 21:00:22,Adanech Argeta,0,,Google Play,,1,positive,good,1,Commercial Bank of Ethiopia,CBE,0.7,False,
230,34782f5c-6307-4491-a204-72dbcf944478,the best app of all,5,2025-09-25 18:04:09,tadesse debelie,1,,Google Play,5.2.1,1,positive,the best app of all,1,Commercial Bank of Ethiopia,CBE,1.0,True,
231,519a154f-9f37-4913-b729-d8c9a9c0b92d,??,5,2025-09-25 12:39:28,Naziif. Abtamaam,0,,Google Play,,1,neutral,,1,Commercial Bank of Ethiopia,CBE,0.0,False,
232,6c72590a-6064-4aac-a5b5-a23df953162d,"Most of the time when I try to open the app, it does not load. The circle keeps spinning as if it is trying to open, and get a message saying "" 2 attempts left for offline login"". This seems to mean that the app cannot connect to the internet, even though I have a stable internet connection, and all other stuff work properly.",2,2025-09-24 17:27:11,Bashir Ahmad,58,,Google Play,5.2.1,1,neutral,most of the time when i try to open the app it does not load the circle keeps spinning as if it is trying to open and get a message saying attempts left for offline login this seems to mean that the app cannot connect to the internet even though i have a stable internet connection and all other stuff work properly,1,Commercial Bank of Ethiopia,CBE,0.008928571428571428,True,
233,b568b193-afdf-49a2-8263-928754b4772c,Juhaar,5,2025-09-24 17:20:31,Usama Hasan,0,,Google Play,5.2.1,1,neutral,juhaar,1,Commercial Bank of Ethiopia,CBE,0.0,False,
234,e5929d0e-5db5-4d8f-9fef-0c5486213308,I am using CBE app very fantastic.,5,2025-09-24 13:57:13,Neja,0,,Google Play,5.2.1,1,positive,i am using cbe app very fantastic,1,Commercial Bank of Ethiopia,CBE,0.52,True,
235,64181769-8dc3-4814-9f08-cf2ba3ae5305,bist app tankyou,4,2025-09-23 20:31:06,Momina Ahmed,0,,Google Play,,1,neutral,bist app tankyou,1,Commercial Bank of Ethiopia,CBE,0.0,True,
236,ae6518d4-a242-41d5-81ca-90dfc9824d84,this is very useful and consistent app,5,2025-09-23 16:54:10,Abdi Dek Muhumed,0,,Google Play,5.2.1,1,positive,this is very useful and consistent app,1,Commercial Bank of Ethiopia,CBE,0.32,True,
237,175e9e6c-3ed2-4cbb-900b-3d49a2f72216,"this application provides timely service in a good, fast and reliable manner.",5,2025-09-23 16:23:26,Abdulkedir Woliyi,2,,Google Play,5.2.1,1,positive,this application provides timely service in a good fast and reliable manner,1,Commercial Bank of Ethiopia,CBE,0.44999999999999996,True,
238,5a8b2a20-8119-4309-85a6-389188e4b37e,So good,5,2025-09-23 15:31:47,getnet moges,0,,Google Play,5.2.1,1,positive,so good,1,Commercial Bank of Ethiopia,CBE,0.7,False,
239,4997b3bc-486e-4392-abb9-bea943f100d5,it will be more better if the app have the feature receipt verifying from QR CODE SCREENSHOT IMAGES FROM gallery ... currently IT WORKS ONLY FROM DIRECT CAMERA CAPTURING,4,2025-09-23 08:32:51,Muktar Heyru,9,,Google Play,5.2.1,1,positive,it will be more better if the app have the feature receipt verifying from qr code screenshot images from gallery currently it works only from direct camera capturing,1,Commercial Bank of Ethiopia,CBE,0.22000000000000003,True,
240,ceca6531-d52e-4f24-b61a-1f804b5897b2,"From the UX perspective it can be better, it's old and it's not obvious where you can find some things",3,2025-09-22 15:21:18,Nathnael Dereje,34,,Google Play,5.2.1,1,positive,from the ux perspective it can be better its old and its not obvious where you can find some things,1,Commercial Bank of Ethiopia,CBE,0.19999999999999998,False,
241,50b3ec22-c555-40a9-bc10-7f72fb5a81c2,It is amazing app but it is more better if it is possible to transfer from account to other telebirr,5,2025-09-22 14:19:44,Kiya Ketema,9,,Google Play,5.2.1,1,positive,it is amazing app but it is more better if it is possible to transfer from account to other telebirr,1,Commercial Bank of Ethiopia,CBE,0.29500000000000004,True,
242,4cc29da3-9526-44f0-a60f-e4e8cbca0889,"The app was great while it was active. However, after the app did an update, I lost connection with a message ""Network Error"". Please try to fix it as there are many clients of CBE using this app globally from abroad countries.",3,2025-09-21 22:07:25,Sam G Terie,17,,Google Play,5.2.1,1,positive,the app was great while it was active however after the app did an update i lost connection with a message network error please try to fix it as there are many clients of cbe using this app globally from abroad countries,1,Commercial Bank of Ethiopia,CBE,0.2916666666666667,True,
243,2b8e0e28-3c61-48e8-bba0-961d4e029d8c,very important app,4,2025-09-21 21:55:00,Muhyadin Abdulahi,0,,Google Play,5.2.1,1,positive,very important app,1,Commercial Bank of Ethiopia,CBE,0.52,True,
244,5a399dc2-6362-4a7f-8a07-c6450e33859e,the best of all mobile banking in Ethiopia works perfectly fine,5,2025-09-21 21:05:59,Jebril Mohammed,0,,Google Play,5.0.4,1,positive,the best of all mobile banking in ethiopia works perfectly fine,1,Commercial Bank of Ethiopia,CBE,0.7083333333333334,False,
245,cba9cfa7-6ee9-423f-b871-f209fb14e2fc,ok,5,2025-09-21 20:43:38,Ibsaa Abdalayii,0,,Google Play,,1,positive,ok,1,Commercial Bank of Ethiopia,CBE,0.5,False,
246,698b316c-e942-4097-b0c5-f776f7a6fd64,DANTRO BAND!!!,5,2025-09-21 19:18:49,Dani Trombone,0,,Google Play,5.2.1,1,neutral,dantro band,1,Commercial Bank of Ethiopia,CBE,0.0,False,
247,047ab6ed-fbb2-4f88-ab6b-7fa4c1e7d2fd,some time when make transfer from Mobile account to other cbebirr wallet no show customer name so please check it......thanks my cbe.. cbebirr application very nice application wallet,5,2025-09-20 19:56:30,Saad Business group,5,,Google Play,5.2.1,1,positive,some time when make transfer from mobile account to other cbebirr wallet no show customer name so please check itthanks my cbe cbebirr application very nice application wallet,1,Commercial Bank of Ethiopia,CBE,0.3275,True,
248,9fe63693-8e5e-4c86-9d29-ff31afd057bf,this app is very useful but sometimes when you want to see specific transactions it didn't work so that way i gave 3,3,2025-09-20 15:07:39,mikige 29,11,,Google Play,5.2.1,1,positive,this app is very useful but sometimes when you want to see specific transactions it didnt work so that way i gave,1,Commercial Bank of Ethiopia,CBE,0.195,True,
249,be342fa9-1e01-4b45-a8e6-666c2fd79fcf,why i must visit the branch i opened my account to activate the mobile banking services? if it a connected network it maybe done from any branch.,1,2025-09-20 13:57:42,mhmd elsafi.,1,,Google Play,5.2.1,1,neutral,why i must visit the branch i opened my account to activate the mobile banking services if it a connected network it maybe done from any branch,1,Commercial Bank of Ethiopia,CBE,0.0,False,
250,e3d53c9d-ea72-4b26-9e91-ed297fe113b0,??? ?? ??? ??? ????? ?? ??? ???? ??????,5,2025-09-20 11:52:27,Simon Mindahun,0,,Google Play,5.2.1,1,neutral,,1,Commercial Bank of Ethiopia,CBE,0.0,False,
251,84c792e9-34da-4a2f-b0a5-6bc9501495d9,asfaw damse,5,2025-09-19 17:10:57,Asfaw,0,,Google Play,5.2.1,1,neutral,asfaw damse,1,Commercial Bank of Ethiopia,CBE,0.0,False,
252,81ed803b-e140-457d-bd17-b2f90c3f1641,ok,5,2025-09-19 16:08:46,Tedy Tamiru,0,,Google Play,5.2.1,1,positive,ok,1,Commercial Bank of Ethiopia,CBE,0.5,False,
253,5895bf2f-9f41-4871-99a6-44ec53480054,nice,5,2025-09-19 15:04:57,Robel Desta,0,,Google Play,5.2.1,1,positive,nice,1,Commercial Bank of Ethiopia,CBE,0.6,False,
254,70a41c2e-0ebd-47ab-8dba-794b369f529e,jabadhaa namatii tolataan,5,2025-09-19 14:32:57,Mirhaa Awwol,0,,Google Play,5.2.1,1,neutral,jabadhaa namatii tolataan,1,Commercial Bank of Ethiopia,CBE,0.0,False,
255,0edb4624-c49a-4b38-9676-15795535cad4,"The App is very good in its interface and user friendly. But it could be a pro app had it had additional feature that let us run multiple accounts on a single phone with an option of ""additional"" account!",3,2025-09-19 10:26:17,Mekonen Birhanu,18,,Google Play,5.2.1,1,positive,the app is very good in its interface and user friendly but it could be a pro app had it had additional feature that let us run multiple accounts on a single phone with an option of additional account,1,Commercial Bank of Ethiopia,CBE,0.29892857142857143,True,
256,fc5dec73-4055-497c-abe9-b3e72a9eb973,The app is user friendly. But i want some amendment or include option of sending money to other tele birr like other cbe birr.,4,2025-09-18 19:58:07,HENOK TADESSE,11,,Google Play,5.2.1,1,neutral,the app is user friendly but i want some amendment or include option of sending money to other tele birr like other cbe birr,1,Commercial Bank of Ethiopia,CBE,0.041666666666666664,True,
257,00fa7434-9ab8-403f-8022-245489949f11,Truly amazing!,5,2025-09-18 09:44:33,Tharjiathjames wejock,0,,Google Play,5.2.1,1,positive,truly amazing,1,Commercial Bank of Ethiopia,CBE,0.7500000000000001,False,
258,d20939ad-edfa-4940-87a0-42390551a420,Doesn't have option to generate statement for transactions,3,2025-09-18 09:36:32,Amanuel Fan,5,,Google Play,5.2.1,1,neutral,doesnt have option to generate statement for transactions,1,Commercial Bank of Ethiopia,CBE,0.0,False,
259,b5678fc9-e018-4c6f-a6d0-d4480254e292,??,5,2025-09-18 00:46:45,SINTAYEHU DESTA,0,,Google Play,5.2.1,1,neutral,,1,Commercial Bank of Ethiopia,CBE,0.0,False,
260,9463dbb2-43e2-4eab-b681-5290cde6505d,JanaleBl,5,2025-09-17 20:18:10,Cade Cabdilaahi,1,,Google Play,5.2.1,1,neutral,janalebl,1,Commercial Bank of Ethiopia,CBE,0.0,False,
261,681fa2da-bf4a-4706-906e-f4c6e57a03b4,very good,5,2025-09-17 16:10:49,Ashenafi Haile,0,,Google Play,5.2.1,1,positive,very good,1,Commercial Bank of Ethiopia,CBE,0.9099999999999999,False,
262,9db2e90d-f217-4440-99cf-6e6f6f5a46fc,very good,5,2025-09-17 14:49:31,Nejim Hasen,0,,Google Play,,1,positive,very good,1,Commercial Bank of Ethiopia,CBE,0.9099999999999999,False,
263,eb7dd7e2-4cb9-4587-beae-158122e8161c,nice application,5,2025-09-17 12:36:20,Teshome Gonfa,0,,Google Play,5.2.1,1,positive,nice application,1,Commercial Bank of Ethiopia,CBE,0.6,True,
264,cbea0f3a-64c8-4df1-8894-99c636a3b7f1,WaaaaaaaW,1,2025-09-17 12:26:12,Gamachis A Lama,0,,Google Play,5.1.0,1,neutral,waaaaaaaw,1,Commercial Bank of Ethiopia,CBE,0.0,False,
265,df338414-9c67-4832-9823-7e46fd91075d,very nice,5,2025-09-16 22:28:03,muaz Abubeker,0,,Google Play,,1,positive,very nice,1,Commercial Bank of Ethiopia,CBE,0.78,False,
266,95c685cb-8f77-4382-9a2c-0ec1f22370b5,Of,5,2025-09-16 12:18:38,bahta kahsaya balaye,0,,Google Play,,1,neutral,of,1,Commercial Bank of Ethiopia,CBE,0.0,False,
267,aef081be-7fc2-42f9-9ae7-fb9a292c835b,it's best app to use recently and upgraded day to day for internationalization,4,2025-09-16 10:50:11,Melashe Ameshe,1,,Google Play,5.2.1,1,positive,its best app to use recently and upgraded day to day for internationalization,1,Commercial Bank of Ethiopia,CBE,0.5,True,
268,d8b089cb-de9a-4517-8b8d-8a2789fd177a,Easy to use and not Complicated ??,5,2025-09-15 19:03:48,Solomon Mulugeta,4,,Google Play,5.2.1,1,positive,easy to use and not complicated,1,Commercial Bank of Ethiopia,CBE,0.3416666666666667,False,
269,db059b75-96c6-46b6-893f-a12e74ae25b1,apdat the app,5,2025-09-14 19:24:01,mahamed abrar,0,,Google Play,5.2.1,1,neutral,apdat the app,1,Commercial Bank of Ethiopia,CBE,0.0,True,
270,ffabf956-7151-4904-8b48-6277bfb8a5bb,good in bankin at any time & any where.,5,2025-09-13 23:47:20,Tesfaye Bayisa,0,,Google Play,,1,positive,good in bankin at any time any where,1,Commercial Bank of Ethiopia,CBE,0.7,False,
271,81901482-565e-4dc3-859f-ec25ee3c917e,great,5,2025-09-13 21:32:19,Feisel Finfine,0,,Google Play,5.2.1,1,positive,great,1,Commercial Bank of Ethiopia,CBE,0.8,False,
272,1ebb9f31-ce77-4149-826a-697d986e9ff1,"WHAT A USELESS APP! Transfers, wallet payments, other banks — nothing works. Updated, restarted, cleared cache, reinstalled — still useless. Crashed and forced me to visit a branch just to log in 3 times. One of the biggest banks in the country can’t fix issues a junior developer could solve. Completely unreliable. Big bank , Zero functionality!",1,2025-09-13 15:13:44,Merhawi . next gen,930,,Google Play,5.2.1,1,negative,what a useless app transfers wallet payments other banks nothing works updated restarted cleared cache reinstalled still useless crashed and forced me to visit a branch just to log in times one of the biggest banks in the country cant fix issues a junior developer could solve completely unreliable big bank zero functionality,1,Commercial Bank of Ethiopia,CBE,-0.24166666666666667,True,
273,26b2c95e-a6f0-436c-9f03-7f9804f40696,it is best to me,1,2025-09-13 12:40:50,Belachew Engidasew,0,,Google Play,5.1.0,1,positive,it is best to me,1,Commercial Bank of Ethiopia,CBE,1.0,False,
274,18d048fb-bdd0-409e-b928-2add6e098fd2,hayizgi mebrahtom feshay,5,2025-09-13 11:32:59,Hailzgi Mebrahtom,0,,Google Play,5.2.1,1,neutral,hayizgi mebrahtom feshay,1,Commercial Bank of Ethiopia,CBE,0.0,False,
275,4a5e8528-412c-4a9f-856c-f2ddc63942d6,best,5,2025-09-13 09:07:51,Molla Esubalewu,0,,Google Play,5.2.1,1,positive,best,1,Commercial Bank of Ethiopia,CBE,1.0,False,
276,d0aa6a9a-b5cf-4757-a158-bbf2513373fd,good,5,2025-09-12 19:17:06,sisay ayenew,0,,Google Play,5.2.1,1,positive,good,1,Commercial Bank of Ethiopia,CBE,0.7,False,
277,7e654827-cacc-45ee-9ad7-10859e1f37de,great,5,2025-09-12 17:13:28,Biruk Asressie,0,,Google Play,5.2.1,1,positive,great,1,Commercial Bank of Ethiopia,CBE,0.8,False,
278,89aa8ddd-e35b-472f-a8da-d65c16a07626,Excellent app,5,2025-09-12 15:00:58,amare anara,0,,Google Play,,1,positive,excellent app,1,Commercial Bank of Ethiopia,CBE,1.0,True,
279,c9813dc7-83ff-4288-852f-14a36ab24f48,good,5,2025-09-12 12:07:23,Zerihun Beyene,0,,Google Play,5.2.1,1,positive,good,1,Commercial Bank of Ethiopia,CBE,0.7,False,
280,93aec6fd-b95e-497a-bf23-525362628cb8,after apdate the app doesn't work any thing else it said enable to connects,1,2025-09-12 09:01:39,Mamush Mamush,2,,Google Play,5.2.1,1,neutral,after apdate the app doesnt work any thing else it said enable to connects,1,Commercial Bank of Ethiopia,CBE,0.0,True,
281,4f5797f9-6c35-4fd6-8ed8-b2ecf912c04a,love,5,2025-09-12 08:19:31,Selomon Huluf,0,,Google Play,5.1.0,1,positive,love,1,Commercial Bank of Ethiopia,CBE,0.5,False,
282,b8c15aba-a2bd-4b7d-97e7-35e6b1dc7d11,good,3,2025-09-11 13:56:33,atomsa seboka,1,,Google Play,5.2.1,1,positive,good,1,Commercial Bank of Ethiopia,CBE,0.7,False,
283,5f1427ed-db7c-4427-a256-2678dc2d6dae,Hasasa bank,1,2025-09-11 10:01:34,Gadisa Shiferaw,1,,Google Play,5.2.1,1,neutral,hasasa bank,1,Commercial Bank of Ethiopia,CBE,0.0,False,
284,0223c3f1-12d3-4d3d-b2ea-cd980d15ab92,All ways Trusted.,5,2025-09-11 08:42:25,Samuel Fieseha,0,,Google Play,,1,neutral,all ways trusted,1,Commercial Bank of Ethiopia,CBE,0.0,False,
285,ecc6b893-7ad0-4aac-a571-338dc04914bf,best MB application in Ethiopia financial sector.,5,2025-09-11 06:39:40,sisay assefa,0,,Google Play,5.2.1,1,positive,best mb application in ethiopia financial sector,1,Commercial Bank of Ethiopia,CBE,0.5,True,
286,86ce8a7e-e618-46cd-9f8e-1da785c2fec1,I like this app,5,2025-09-11 06:29:46,Cuba Tsegaye,0,,Google Play,5.2.1,1,neutral,i like this app,1,Commercial Bank of Ethiopia,CBE,0.0,True,
287,c6e99e08-ceae-4c1c-9293-ca30ff43e70f,am tired why I have to update every 5 day,1,2025-09-11 05:00:14,Negede Teshome,0,,Google Play,5.2.1,1,negative,am tired why i have to update every day,1,Commercial Bank of Ethiopia,CBE,-0.4,False,
288,9317c368-d68b-4fa0-8ee6-d66fdf611484,excellent,5,2025-09-10 20:55:36,dawit p,0,,Google Play,5.2.1,1,positive,excellent,1,Commercial Bank of Ethiopia,CBE,1.0,False,
289,028ae5d6-e79b-4abb-a620-e164623430e2,best,5,2025-09-10 19:00:16,Amir Kelil,0,,Google Play,,1,positive,best,1,Commercial Bank of Ethiopia,CBE,1.0,False,
290,b2aef3b3-8737-42f8-8e7f-bdec1aa31885,usb debugig mode bicha off endidereg axrigu like awash bank,1,2025-09-10 17:45:50,Natnael Tessema,0,,Google Play,5.2.1,1,neutral,usb debugig mode bicha off endidereg axrigu like awash bank,1,Commercial Bank of Ethiopia,CBE,0.0,False,
291,346f5446-e8ba-405b-b52e-b28f5c24c351,good morning ??,5,2025-09-10 07:39:49,Saaddaam Kaamaal,0,,Google Play,5.2.1,1,positive,good morning,1,Commercial Bank of Ethiopia,CBE,0.7,False,
292,3bd19bd8-b148-4476-ab68-16eff8d9f543,nice,5,2025-09-09 17:02:31,Glory City,0,,Google Play,,1,positive,nice,1,Commercial Bank of Ethiopia,CBE,0.6,False,
293,a5fe1d74-b071-4dfe-9e46-145d7223be32,am happy ??,5,2025-09-09 11:57:20,Mulgata Abeba,0,,Google Play,5.2.1,1,positive,am happy,1,Commercial Bank of Ethiopia,CBE,0.8,True,
294,1fade184-0a71-4398-a719-bb0438af50f6,good,5,2025-09-09 11:40:21,Emebet Assefa,0,,Google Play,5.2.1,1,positive,good,1,Commercial Bank of Ethiopia,CBE,0.7,False,
295,d2967159-0513-4bd3-a122-e855b3209489,wowww,5,2025-09-08 20:07:26,danel andom,0,,Google Play,5.1.0,1,neutral,wowww,1,Commercial Bank of Ethiopia,CBE,0.0,False,
296,91b8975e-d52a-4a6a-9193-793f667e2252,KEHRU nasir AbFIXA,5,2025-09-08 20:06:34,Kahiru Nasir,0,,Google Play,,1,neutral,kehru nasir abfixa,1,Commercial Bank of Ethiopia,CBE,0.0,False,
297,cd72e0bb-cfe7-4308-ac51-89496b89cf89,It is well organized.,5,2025-09-08 16:22:41,Rufael Philipos,1,,Google Play,5.2.1,1,neutral,it is well organized,1,Commercial Bank of Ethiopia,CBE,0.0,False,
298,38c1f9f8-9c4a-4f71-8400-9f98003c50a5,Can't see the nearest Branch or ATM available,2,2025-09-08 13:24:27,Amanuel Debebe,4,,Google Play,5.2.1,1,positive,cant see the nearest branch or atm available,1,Commercial Bank of Ethiopia,CBE,0.4,False,
299,fc1e8d0a-c3b5-4bf6-8a1e-53c4d632e1f4,excellent,5,2025-09-08 08:28:57,Tekle Mehari,0,,Google Play,,1,positive,excellent,1,Commercial Bank of Ethiopia,CBE,1.0,False,
300,7031ccb7-7b08-4a10-a241-44fbd621c542,very good,5,2025-09-07 17:14:53,Fekade Desalegn Fetene,0,,Google Play,,1,positive,very good,1,Commercial Bank of Ethiopia,CBE,0.9099999999999999,False,
301,308b1e0f-ac76-4a4d-b236-c08eb9bea906,the app does not open,1,2025-09-07 12:54:04,Yetimwork Shewatatek,0,,Google Play,5.2.1,1,neutral,the app does not open,1,Commercial Bank of Ethiopia,CBE,0.0,True,
302,2282390a-1484-4d5e-bf31-bbb27d183515,from Monk,3,2025-09-06 21:58:29,PRIME EDUCATIONAL CONSULTANCY,0,,Google Play,5.2.1,1,neutral,from monk,1,Commercial Bank of Ethiopia,CBE,0.0,False,
